identity_key,public_api,public_surface,api_name,op_branch,op,primitive,py_method,interface,target_module,target_symbol,resolver_kind,resolver_path,source_file
mindspore.mint.xlogy::xlogy_scalar_self_op.yaml,mindspore.mint.xlogy,mindspore.mint,xlogy,xlogy_scalar_self_op.yaml,xlogy_scalar_self,XLogYScalarSelf,tensor_xlogy,function,mindspore.ops.functional_overload,xlogy,api_def,mindspore.ops.functional_overload.xlogy,mindspore/python/mindspore/mint/__init__.py
mindspore.mint.zeros_like::zeros_like_ext_op.yaml,mindspore.mint.zeros_like,mindspore.mint,zeros_like,zeros_like_ext_op.yaml,zeros_like_ext,ZerosLikeExt,,,mindspore.ops.function.array_func,zeros_like_ext,op_def,mindspore.ops.function.array_func.zeros_like_ext,mindspore/python/mindspore/mint/__init__.py
mindspore.ops.add::add_ext_op.yaml,mindspore.ops.add,mindspore.ops,add,add_ext_op.yaml,add_ext,AddExt,tensor_add_ext,"tensor, function",mindspore.ops.api_def,add,api_def_interface,mindspore/ops/api_def/add.yaml,mindspore/ops/api_def/add.yaml
mindspore.ops.add::add_scalar_op.yaml,mindspore.ops.add,mindspore.ops,add,add_scalar_op.yaml,add_scalar,AddScalar,tensor_add_ext,"tensor, function",mindspore.ops.api_def,add,api_def_interface,mindspore/ops/api_def/add.yaml,mindspore/ops/api_def/add.yaml
mindspore.ops.addcdiv::addcdiv_ext_op.yaml,mindspore.ops.addcdiv,mindspore.ops,addcdiv,addcdiv_ext_op.yaml,addcdiv_ext,AddcdivExt,tensor_addcdiv_ext,"tensor, function",mindspore.ops.api_def,addcdiv,api_def_interface,mindspore/ops/api_def/addcdiv.yaml,mindspore/ops/api_def/addcdiv.yaml
mindspore.ops.all_gather_matmul::all_gather_matmul_op.yaml,mindspore.ops.all_gather_matmul,mindspore.ops,all_gather_matmul,all_gather_matmul_op.yaml,all_gather_matmul,AllGatherMatmul,all_gather_matmul,function,mindspore.ops.api_def,all_gather_matmul,api_def_interface,mindspore/ops/api_def/all_gather_matmul.yaml,mindspore/ops/api_def/all_gather_matmul.yaml
mindspore.ops.bernoulli_::inplace_bernoulli_scalar_op.yaml,mindspore.ops.bernoulli_,mindspore.ops,bernoulli_,inplace_bernoulli_scalar_op.yaml,inplace_bernoulli_scalar,InplaceBernoulliScalar,tensor_bernoulli_,function,mindspore.ops.api_def,bernoulli_,api_def_interface,mindspore/ops/api_def/bernoulli_.yaml,mindspore/ops/api_def/bernoulli_.yaml
mindspore.ops.bernoulli_::inplace_bernoulli_tensor_op.yaml,mindspore.ops.bernoulli_,mindspore.ops,bernoulli_,inplace_bernoulli_tensor_op.yaml,inplace_bernoulli_tensor,InplaceBernoulliTensor,tensor_bernoulli_,function,mindspore.ops.api_def,bernoulli_,api_def_interface,mindspore/ops/api_def/bernoulli_.yaml,mindspore/ops/api_def/bernoulli_.yaml
mindspore.ops.bitwise_not::bitwise_not_op.yaml,mindspore.ops.bitwise_not,mindspore.ops,bitwise_not,bitwise_not_op.yaml,bitwise_not,BitwiseNot,tensor_bitwise_not,"tensor, function",mindspore.ops.api_def,bitwise_not,api_def_interface,mindspore/ops/api_def/bitwise_not.yaml,mindspore/ops/api_def/bitwise_not.yaml
mindspore.ops.clamp::clamp_scalar_op.yaml,mindspore.ops.clamp,mindspore.ops,clamp,clamp_scalar_op.yaml,clamp_scalar,ClampScalar,tensor_clamp_scalar,"tensor, function",mindspore.ops.api_def,clamp,api_def_interface,mindspore/ops/api_def/clamp.yaml,mindspore/ops/api_def/clamp.yaml
mindspore.ops.clamp::clamp_tensor_op.yaml,mindspore.ops.clamp,mindspore.ops,clamp,clamp_tensor_op.yaml,clamp_tensor,ClampTensor,tensor_clamp_tensor,"tensor, function",mindspore.ops.api_def,clamp,api_def_interface,mindspore/ops/api_def/clamp.yaml,mindspore/ops/api_def/clamp.yaml
mindspore.ops.conv1d::conv1d_ext_op.yaml,mindspore.ops.conv1d,mindspore.ops,conv1d,conv1d_ext_op.yaml,conv1d_ext,Conv1DExt,conv1d,function,mindspore.ops.api_def,conv1d,api_def_interface,mindspore/ops/api_def/conv1d.yaml,mindspore/ops/api_def/conv1d.yaml
mindspore.ops.conv1d::conv1d_padding_op.yaml,mindspore.ops.conv1d,mindspore.ops,conv1d,conv1d_padding_op.yaml,conv1d_padding,Conv1DPadding,conv1d,function,mindspore.ops.api_def,conv1d,api_def_interface,mindspore/ops/api_def/conv1d.yaml,mindspore/ops/api_def/conv1d.yaml
mindspore.ops.conv2d::conv2d_ext_op.yaml,mindspore.ops.conv2d,mindspore.ops,conv2d,conv2d_ext_op.yaml,conv2d_ext,Conv2DExt,conv2d,function,mindspore.ops.api_def,conv2d,api_def_interface,mindspore/ops/api_def/conv2d.yaml,mindspore/ops/api_def/conv2d.yaml
mindspore.ops.conv2d::conv2d_padding_op.yaml,mindspore.ops.conv2d,mindspore.ops,conv2d,conv2d_padding_op.yaml,conv2d_padding,Conv2DPadding,conv2d,function,mindspore.ops.api_def,conv2d,api_def_interface,mindspore/ops/api_def/conv2d.yaml,mindspore/ops/api_def/conv2d.yaml
mindspore.ops.conv3d::conv3d_ext_op.yaml,mindspore.ops.conv3d,mindspore.ops,conv3d,conv3d_ext_op.yaml,conv3d_ext,Conv3DExt,conv3d,function,mindspore.ops.api_def,conv3d,api_def_interface,mindspore/ops/api_def/conv3d.yaml,mindspore/ops/api_def/conv3d.yaml
mindspore.ops.conv3d::conv3d_padding_op.yaml,mindspore.ops.conv3d,mindspore.ops,conv3d,conv3d_padding_op.yaml,conv3d_padding,Conv3DPadding,conv3d,function,mindspore.ops.api_def,conv3d,api_def_interface,mindspore/ops/api_def/conv3d.yaml,mindspore/ops/api_def/conv3d.yaml
mindspore.ops.div::div_op.yaml,mindspore.ops.div,mindspore.ops,div,div_op.yaml,div,Div,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.ops.div::divmod_op.yaml,mindspore.ops.div,mindspore.ops,div,divmod_op.yaml,divmod,DivMod,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.ops.div::divmods_op.yaml,mindspore.ops.div,mindspore.ops,div,divmods_op.yaml,divmods,DivMods,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.ops.div::divs_op.yaml,mindspore.ops.div,mindspore.ops,div,divs_op.yaml,divs,Divs,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.ops.empty::empty_op.yaml,mindspore.ops.empty,mindspore.ops,empty,empty_op.yaml,empty,Empty,tensor_empty,function,mindspore.ops.api_def,empty,api_def_interface,mindspore/ops/api_def/empty.yaml,mindspore/ops/api_def/empty.yaml
mindspore.ops.empty_like::empty_like_op.yaml,mindspore.ops.empty_like,mindspore.ops,empty_like,empty_like_op.yaml,empty_like,EmptyLike,tensor_empty_like,function,mindspore.ops.api_def,empty_like,api_def_interface,mindspore/ops/api_def/empty_like.yaml,mindspore/ops/api_def/empty_like.yaml
mindspore.ops.eq::eq_scalar_op.yaml,mindspore.ops.eq,mindspore.ops,eq,eq_scalar_op.yaml,eq_scalar,EqScalar,tensor_eq,"tensor, function",mindspore.ops.api_def,eq,api_def_interface,mindspore/ops/api_def/eq.yaml,mindspore/ops/api_def/eq.yaml
mindspore.ops.eq::equal_op.yaml,mindspore.ops.eq,mindspore.ops,eq,equal_op.yaml,equal,Equal,tensor_eq,"tensor, function",mindspore.ops.api_def,eq,api_def_interface,mindspore/ops/api_def/eq.yaml,mindspore/ops/api_def/eq.yaml
mindspore.ops.floor_divide::floor_div_op.yaml,mindspore.ops.floor_divide,mindspore.ops,floor_divide,floor_div_op.yaml,floor_div,FloorDiv,tensor_floor_div,"tensor, function",mindspore.ops.api_def,floor_divide,api_def_interface,mindspore/ops/api_def/floor_divide.yaml,mindspore/ops/api_def/floor_divide.yaml
mindspore.ops.floor_divide::floor_div_scalar_op.yaml,mindspore.ops.floor_divide,mindspore.ops,floor_divide,floor_div_scalar_op.yaml,floor_div_scalar,FloorDivScalar,tensor_floor_div_scalar,"tensor, function",mindspore.ops.api_def,floor_divide,api_def_interface,mindspore/ops/api_def/floor_divide.yaml,mindspore/ops/api_def/floor_divide.yaml
mindspore.ops.fmod::fmod_scalar_op.yaml,mindspore.ops.fmod,mindspore.ops,fmod,fmod_scalar_op.yaml,fmod_scalar,FmodScalar,fmod_scalar,"function, tensor",mindspore.ops.api_def,fmod,api_def_interface,mindspore/ops/api_def/fmod.yaml,mindspore/ops/api_def/fmod.yaml
mindspore.ops.fmod::fmod_tensor_op.yaml,mindspore.ops.fmod,mindspore.ops,fmod,fmod_tensor_op.yaml,fmod_tensor,FmodTensor,fmod_tensor,"function, tensor",mindspore.ops.api_def,fmod,api_def_interface,mindspore/ops/api_def/fmod.yaml,mindspore/ops/api_def/fmod.yaml
mindspore.ops.gelu::gelu_ext_op.yaml,mindspore.ops.gelu,mindspore.ops,gelu,gelu_ext_op.yaml,gelu_ext,GeluExt,tensor_gelu,function,mindspore.ops.api_def,gelu,api_def_interface,mindspore/ops/api_def/gelu.yaml,mindspore/ops/api_def/gelu.yaml
mindspore.ops.greater_equal::greater_equal_op.yaml,mindspore.ops.greater_equal,mindspore.ops,greater_equal,greater_equal_op.yaml,greater_equal,GreaterEqual,tensor_greater_equal,"tensor, function",mindspore.ops.api_def,greater_equal,api_def_interface,mindspore/ops/api_def/greater_equal.yaml,mindspore/ops/api_def/greater_equal.yaml
mindspore.ops.greater_equal::greater_equal_scalar_op.yaml,mindspore.ops.greater_equal,mindspore.ops,greater_equal,greater_equal_scalar_op.yaml,greater_equal_scalar,GreaterEqualScalar,tensor_greater_equal,"tensor, function",mindspore.ops.api_def,greater_equal,api_def_interface,mindspore/ops/api_def/greater_equal.yaml,mindspore/ops/api_def/greater_equal.yaml
mindspore.ops.imag::imag_view_op.yaml,mindspore.ops.imag,mindspore.ops,imag,imag_view_op.yaml,imag_view,ImagView,tensor_imag,"tensor, function",mindspore.ops.api_def,imag,api_def_interface,mindspore/ops/api_def/imag.yaml,mindspore/ops/api_def/imag.yaml
mindspore.ops.index_add::index_add_ext_op.yaml,mindspore.ops.index_add,mindspore.ops,index_add,index_add_ext_op.yaml,index_add_ext,IndexAddExt,tensor_index_add,"tensor, function",mindspore.ops.api_def,index_add,api_def_interface,mindspore/ops/api_def/index_add.yaml,mindspore/ops/api_def/index_add.yaml
mindspore.ops.kthvalue::kthvalue_op.yaml,mindspore.ops.kthvalue,mindspore.ops,kthvalue,kthvalue_op.yaml,kthvalue,Kthvalue,tensor_kthvalue,"tensor, function",mindspore.ops.api_def,kthvalue,api_def_interface,mindspore/ops/api_def/kthvalue.yaml,mindspore/ops/api_def/kthvalue.yaml
mindspore.ops.lerp::lerp_op.yaml,mindspore.ops.lerp,mindspore.ops,lerp,lerp_op.yaml,lerp,Lerp,tensor_lerp,"tensor, function",mindspore.ops.api_def,lerp,api_def_interface,mindspore/ops/api_def/lerp.yaml,mindspore/ops/api_def/lerp.yaml
mindspore.ops.lerp::lerp_scalar_op.yaml,mindspore.ops.lerp,mindspore.ops,lerp,lerp_scalar_op.yaml,lerp_scalar,LerpScalar,tensor_lerp,"tensor, function",mindspore.ops.api_def,lerp,api_def_interface,mindspore/ops/api_def/lerp.yaml,mindspore/ops/api_def/lerp.yaml
mindspore.ops.less::less_op.yaml,mindspore.ops.less,mindspore.ops,less,less_op.yaml,less,Less,tensor_less,"tensor, function",mindspore.ops.api_def,less,api_def_interface,mindspore/ops/api_def/less.yaml,mindspore/ops/api_def/less.yaml
mindspore.ops.less::less_scalar_op.yaml,mindspore.ops.less,mindspore.ops,less,less_scalar_op.yaml,less_scalar,LessScalar,tensor_less,"tensor, function",mindspore.ops.api_def,less,api_def_interface,mindspore/ops/api_def/less.yaml,mindspore/ops/api_def/less.yaml
mindspore.ops.lightning_indexer::lightning_indexer_op.yaml,mindspore.ops.lightning_indexer,mindspore.ops,lightning_indexer,lightning_indexer_op.yaml,lightning_indexer,LightningIndexer,tensor_lightning_indexer,function,mindspore.ops.api_def,lightning_indexer,api_def_interface,mindspore/ops/api_def/lightning_indexer.yaml,mindspore/ops/api_def/lightning_indexer.yaml
mindspore.ops.matmul_reduce_scatter::matmul_reduce_scatter_op.yaml,mindspore.ops.matmul_reduce_scatter,mindspore.ops,matmul_reduce_scatter,matmul_reduce_scatter_op.yaml,matmul_reduce_scatter,MatmulReduceScatter,matmul_reduce_scatter,function,mindspore.ops.api_def,matmul_reduce_scatter,api_def_interface,mindspore/ops/api_def/matmul_reduce_scatter.yaml,mindspore/ops/api_def/matmul_reduce_scatter.yaml
mindspore.ops.max::max_dim_op.yaml,mindspore.ops.max,mindspore.ops,max,max_dim_op.yaml,max_dim,MaxDim,tensor_maxdim,"tensor, function",mindspore.ops.api_def,max,api_def_interface,mindspore/ops/api_def/max.yaml,mindspore/ops/api_def/max.yaml
mindspore.ops.max::max_op.yaml,mindspore.ops.max,mindspore.ops,max,max_op.yaml,max,Max,tensor_max,"tensor, function",mindspore.ops.api_def,max,api_def_interface,mindspore/ops/api_def/max.yaml,mindspore/ops/api_def/max.yaml
mindspore.ops.max::maximum_op.yaml,mindspore.ops.max,mindspore.ops,max,maximum_op.yaml,maximum,Maximum,tensor_maximum,function,mindspore.ops.api_def,max,api_def_interface,mindspore/ops/api_def/max.yaml,mindspore/ops/api_def/max.yaml
mindspore.ops.min::min_dim_op.yaml,mindspore.ops.min,mindspore.ops,min,min_dim_op.yaml,min_dim,MinDim,tensor_mindim,"tensor, function",mindspore.ops.api_def,min,api_def_interface,mindspore/ops/api_def/min.yaml,mindspore/ops/api_def/min.yaml
mindspore.ops.min::min_op.yaml,mindspore.ops.min,mindspore.ops,min,min_op.yaml,min,Min,tensor_min,"tensor, function",mindspore.ops.api_def,min,api_def_interface,mindspore/ops/api_def/min.yaml,mindspore/ops/api_def/min.yaml
mindspore.ops.min::minimum_op.yaml,mindspore.ops.min,mindspore.ops,min,minimum_op.yaml,minimum,Minimum,tensor_minimum,function,mindspore.ops.api_def,min,api_def_interface,mindspore/ops/api_def/min.yaml,mindspore/ops/api_def/min.yaml
mindspore.ops.mul::mul_op.yaml,mindspore.ops.mul,mindspore.ops,mul,mul_op.yaml,mul,Mul,tensor_mul,"tensor, function",mindspore.ops.api_def,mul,api_def_interface,mindspore/ops/api_def/mul.yaml,mindspore/ops/api_def/mul.yaml
mindspore.ops.mul::muls_op.yaml,mindspore.ops.mul,mindspore.ops,mul,muls_op.yaml,muls,Muls,tensor_mul,"tensor, function",mindspore.ops.api_def,mul,api_def_interface,mindspore/ops/api_def/mul.yaml,mindspore/ops/api_def/mul.yaml
mindspore.ops.nansum::nansum_op.yaml,mindspore.ops.nansum,mindspore.ops,nansum,nansum_op.yaml,nansum,Nansum,deprecated_tensor_nansum,"tensor, function",mindspore.ops.api_def,nansum,api_def_interface,mindspore/ops/api_def/nansum.yaml,mindspore/ops/api_def/nansum.yaml
mindspore.ops.nsa_compress::nsa_compress_op.yaml,mindspore.ops.nsa_compress,mindspore.ops,nsa_compress,nsa_compress_op.yaml,nsa_compress,NsaCompress,_tensor_nsa_compress,function,mindspore.ops.api_def,nsa_compress,api_def_interface,mindspore/ops/api_def/nsa_compress.yaml,mindspore/ops/api_def/nsa_compress.yaml
mindspore.ops.nsa_compress_attention::nsa_compress_attention_op.yaml,mindspore.ops.nsa_compress_attention,mindspore.ops,nsa_compress_attention,nsa_compress_attention_op.yaml,nsa_compress_attention,NsaCompressAttention,_tensor_nsa_compress_attention,function,mindspore.ops.api_def,nsa_compress_attention,api_def_interface,mindspore/ops/api_def/nsa_compress_attention.yaml,mindspore/ops/api_def/nsa_compress_attention.yaml
mindspore.ops.nsa_select_attention::nsa_select_attention_op.yaml,mindspore.ops.nsa_select_attention,mindspore.ops,nsa_select_attention,nsa_select_attention_op.yaml,nsa_select_attention,NsaSelectAttention,tensor_nsa_select_attention,function,mindspore.ops.api_def,nsa_select_attention,api_def_interface,mindspore/ops/api_def/nsa_select_attention.yaml,mindspore/ops/api_def/nsa_select_attention.yaml
mindspore.ops.real::real_view_op.yaml,mindspore.ops.real,mindspore.ops,real,real_view_op.yaml,real_view,RealView,tensor_real,"tensor, function",mindspore.ops.api_def,real,api_def_interface,mindspore/ops/api_def/real.yaml,mindspore/ops/api_def/real.yaml
mindspore.ops.remainder::remainder_scalar_tensor_op.yaml,mindspore.ops.remainder,mindspore.ops,remainder,remainder_scalar_tensor_op.yaml,remainder_scalar_tensor,RemainderScalarTensor,tensor_remainder,function,mindspore.ops.api_def,remainder,api_def_interface,mindspore/ops/api_def/remainder.yaml,mindspore/ops/api_def/remainder.yaml
mindspore.ops.remainder::remainder_tensor_scalar_op.yaml,mindspore.ops.remainder,mindspore.ops,remainder,remainder_tensor_scalar_op.yaml,remainder_tensor_scalar,RemainderTensorScalar,tensor_remainder,"tensor, function",mindspore.ops.api_def,remainder,api_def_interface,mindspore/ops/api_def/remainder.yaml,mindspore/ops/api_def/remainder.yaml
mindspore.ops.remainder::remainder_tensor_tensor_op.yaml,mindspore.ops.remainder,mindspore.ops,remainder,remainder_tensor_tensor_op.yaml,remainder_tensor_tensor,RemainderTensorTensor,tensor_remainder,"tensor, function",mindspore.ops.api_def,remainder,api_def_interface,mindspore/ops/api_def/remainder.yaml,mindspore/ops/api_def/remainder.yaml
mindspore.ops.repeat_interleave::repeat_interleave_int_op.yaml,mindspore.ops.repeat_interleave,mindspore.ops,repeat_interleave,repeat_interleave_int_op.yaml,repeat_interleave_int,RepeatInterleaveInt,tensor_repeat_interleave_ext,"tensor, function",mindspore.ops.api_def,repeat_interleave,api_def_interface,mindspore/ops/api_def/repeat_interleave.yaml,mindspore/ops/api_def/repeat_interleave.yaml
mindspore.ops.repeat_interleave::repeat_interleave_tensor_op.yaml,mindspore.ops.repeat_interleave,mindspore.ops,repeat_interleave,repeat_interleave_tensor_op.yaml,repeat_interleave_tensor,RepeatInterleaveTensor,tensor_repeat_interleave_ext,"tensor, function",mindspore.ops.api_def,repeat_interleave,api_def_interface,mindspore/ops/api_def/repeat_interleave.yaml,mindspore/ops/api_def/repeat_interleave.yaml
mindspore.ops.rmod::remainder_scalar_tensor_op.yaml,mindspore.ops.rmod,mindspore.ops,rmod,remainder_scalar_tensor_op.yaml,remainder_scalar_tensor,RemainderScalarTensor,deprecated_tensor_mod,function,mindspore.ops.api_def,rmod,api_def_interface,mindspore/ops/api_def/rmod.yaml,mindspore/ops/api_def/rmod.yaml
mindspore.ops.sparse_flash_attention::sparse_flash_attention_op.yaml,mindspore.ops.sparse_flash_attention,mindspore.ops,sparse_flash_attention,sparse_flash_attention_op.yaml,sparse_flash_attention,SparseFlashAttention,_tensor_sparse_flash_attention,function,mindspore.ops.api_def,sparse_flash_attention,api_def_interface,mindspore/ops/api_def/sparse_flash_attention.yaml,mindspore/ops/api_def/sparse_flash_attention.yaml
mindspore.ops.sub::sub_ext_op.yaml,mindspore.ops.sub,mindspore.ops,sub,sub_ext_op.yaml,sub_ext,SubExt,tensor_sub_ext,"tensor, function",mindspore.ops.api_def,sub,api_def_interface,mindspore/ops/api_def/sub.yaml,mindspore/ops/api_def/sub.yaml
mindspore.ops.sub::sub_scalar_op.yaml,mindspore.ops.sub,mindspore.ops,sub,sub_scalar_op.yaml,sub_scalar,SubScalar,tensor_sub_ext,"tensor, function",mindspore.ops.api_def,sub,api_def_interface,mindspore/ops/api_def/sub.yaml,mindspore/ops/api_def/sub.yaml
mindspore.ops.where::non_zero_ext_op.yaml,mindspore.ops.where,mindspore.ops,where,non_zero_ext_op.yaml,non_zero_ext,NonZeroExt,place_holder,function,mindspore.ops.api_def,where,api_def_interface,mindspore/ops/api_def/where.yaml,mindspore/ops/api_def/where.yaml
mindspore.ops.where::select_op.yaml,mindspore.ops.where,mindspore.ops,where,select_op.yaml,select,Select,tensor_where,"tensor, function",mindspore.ops.api_def,where,api_def_interface,mindspore/ops/api_def/where.yaml,mindspore/ops/api_def/where.yaml
mindspore.ops.xlogy::xlogy_op.yaml,mindspore.ops.xlogy,mindspore.ops,xlogy,xlogy_op.yaml,xlogy,Xlogy,tensor_xlogy,"tensor, function",mindspore.ops.api_def,xlogy,api_def_interface,mindspore/ops/api_def/xlogy.yaml,mindspore/ops/api_def/xlogy.yaml
mindspore.ops.xlogy::xlogy_scalar_other_op.yaml,mindspore.ops.xlogy,mindspore.ops,xlogy,xlogy_scalar_other_op.yaml,xlogy_scalar_other,XLogYScalarOther,tensor_xlogy,"tensor, function",mindspore.ops.api_def,xlogy,api_def_interface,mindspore/ops/api_def/xlogy.yaml,mindspore/ops/api_def/xlogy.yaml
mindspore.ops.xlogy::xlogy_scalar_self_op.yaml,mindspore.ops.xlogy,mindspore.ops,xlogy,xlogy_scalar_self_op.yaml,xlogy_scalar_self,XLogYScalarSelf,tensor_xlogy,function,mindspore.ops.api_def,xlogy,api_def_interface,mindspore/ops/api_def/xlogy.yaml,mindspore/ops/api_def/xlogy.yaml
